start,end,Fecha,Sede,Genero,Edad,Notas,tecnica_grupo,Tecnica,Descripción,Tecnica_lengua,Lengua,Lengua_nota,Estado,Municipio,Localidad,Manufactura,Mano,Pedal,Telar,Mixta,Otra,Tejido,Telar_pedal,Manufactura_especifique,Tenido,Tipo_tenido,Plantas,Minerales,Animales,Otro,Tenido_especifique,Temporalidad,Historia,Materiales,Aprendizaje,Madre,Abuela,Tia,Hermana,Cunada,Instructora,Aprendi_otro,Padre,Aprendizaje_especifique,Ensenanza,No_ensenado,Hijas,Nietos,Sobrinos,Pareja,Estudiantes,Enseno_otra,Hijos,Ensenar_especifique,pr1,pr8,pr2,pr4,pr10,pr9,pr3,pr5,pr7,pr6,c6,cm7,c3,cm3,c7,cm5,c4,cm4,c1,cm1,c2,cm2,c8,cm8,c5,cm6,Significado,S1,S2,S3,S4,S5,pic,video,index,concat_id,_index
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,28,,,Telar de pedal,Tejido en telar de pedal,,,,Zacatecas,Villa García,,se_realiza_con_telar_de_pedal,0,0,0,0,0,0,1,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,Lo que me a comentado mi padre y mi abuelo que la técnica del telar de pedal llego a Mexico desde España y se regó por todo el país,Lana de borrego algodón yute rallon,padre abuela,0,1,1,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,0,1,0,0,0,,Gaban,Cobija,Alfombra,Tapete,Camino de meza,Rebozo,Bolsa,Tapiz,Chalecos,Chamarras,Fiestas,,Pasarelas,,,,,,,,,,,,,,Sí,Tradicion,Cultura,Historia,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326901/attachments/attoFtjcFBux9rW8ucSvbXhp/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326901/attachments/attd4dnToRqGHBX2js8ahpGG/,015,015-CDMX,15
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,51,,,Telar de cintura,Telar de cintura,Patakua,,,Michoacán de Ocampo,Paracho,,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,Hilo de algodon,abuela,0,0,1,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Rebozos,Vestidos,Blusas,Faida,Servilletas,Gabanes,Camisas de hombre,,,,Rebazos  y vestidos,En la fiesta de el patrón de el pueblo san  Jerónimo para la peregrinación con la virgen en septiembre 30,Rebozos y Vestidos,Para la pastorela para el niño chichihua en 24 de diciembre,,,,,,,,,,,,,Sí,Para la mujer vestimenta de gala,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617327386/attachments/attLwKjEZYuQ8K5W2N2JyFE5/,,016,016-CDMX,16
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,22,,,Trama suplementaria,Trama suplementaria,Trama suplementaria,Tsotsil,,Chiapas,Venustiano Carranza,,se_realiza_a_mano otra,1,0,1,0,0,0,0,,No,otro,0,0,0,1,No,es_una_t_cnica_antigua,Son ancestral de generación en generación,Hilo de algodón,abuela,0,0,1,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos s__a_una_pareja s__a_estudiantes,0,0,0,0,1,1,1,0,,En la camisa ceremonial,En el pantalón ceremonial,En los huipiles,En el pañuelo  ceremonial,,,,,,,Ceremonias religiosas,,Feria del pueblo,,Bodas,,,,,,,,,,,,Sí,Significa nuestra historia,Nuestra fauna,Nuestra flora,Nuestra vida,"Nosotros plasmamos el día a día, nuestra cotidianidad",https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617327822/attachments/attadFvot2ZQP3dYUAp95AzQ/,,017,017-CDMX,17
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,28,Colectivo Semati Tewé,,Confección de traje tradicional de la sierra Tarahumara Chihuahua,Confección de traje tradicional de la sierra Tarahumara Chihuahua,,Tarahumara,Raramuri,Chihuahua,Bocoyna,San Ignacio de Arareco,otra_1,0,0,0,0,1,0,0,,No,,0,0,0,0,,,,,madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,Mis hermanas y a mis compañeras,Nosotros la única nuestra vestimenta en toda ocasión,,,,,,,,,,En todo,,,,,,,,,,,,,,,,Sí,Las listas que hacemos significa los caminos que caminamos,Los triángulo se significa las montañas de la sierra Tarahumara,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328040/attachments/atth4yLFr9UDHf4rFqs2Cf7U/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328040/attachments/attBRrkufMnZrpEX6ACsCmp8/,018,018-CDMX,18
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,37,,,Relleno,Rellenado,Rellenado,,Español,Yucatán,Tekit,Tekit Yucatán,se_realiza_a_mano,1,0,0,0,0,0,0,,No,otro,0,0,0,1,,es_una_t_cnica_antigua,No se mucho,"Hilo, aguja de mano, Aro y tela",otra,0,0,0,0,0,0,0,1,Viendo el bordado en imágenes o otras prendas,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Vestido yucatecos,Blusas,Guayaberas,Vestido de niña,,,,,,,Bodas,"Bautizo, primera comunión y vaquerías","Bodas, cumpleaños, primera comunión y en eventos importantes de gala",,"Eventos importantes, bodas,primera comunión, clausura de las escuelas",,"Cumpleaños, bautizos y eventos importantes",,,,,,,,,,Sí,Naturaleza,Naturaleza,Naturaleza,Naturaleza,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328064/attachments/attYMr8ZALF2RsGBm53VS3hn/,,019,019-CDMX,19
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,30,,,Media puntada,Media puntada,,,Náhuatl,Puebla,Hueyapan,Hueyapan,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Añil, cochinilla y tintes de recolección",es_una_t_cnica_antigua,,Lana o algodon,otra,0,0,0,0,0,0,0,1,Vecinos y familiares,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Tomicoton,Chales,Chalinas,Huipiles,Blusas,,,,,,,,,,,,,,,,,,,,,,Sí,Flora,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328156/attachments/attQSKsr452Xq6QunSAJWE5R/,,020,020-CDMX,20
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,41,,,Telar de cintura,Telar de sintura,,,Tzotzil,Chiapas,Aldama,,otra,0,0,1,0,0,0,0,,No,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,,,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos a_hijos,0,1,1,0,0,0,0,0,,Cojines,Huipiles,Blusas,,,,,,,,Huipil ceremonial,,,,,,,,,,,,,,,,Sí,Para ceremonias de bodas en la iglesia cargos en el pueblo,,,,,,,021,021-CDMX,21
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,45,,,Telar de cintura,Telar de cintura,Jonghoreku,Purépecha,,Michoacán de Ocampo,Pátzcuaro,,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Es una forma de hacer el traje ceremonial de boda,Hilo de lana algodón estambres telar de cintura de madera,abuela,0,0,1,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,Amigas,Bodas,Fiesta patronal,Bautizos,,,,,,,,Bodas,Fiesta tradicional,,,,,,,,,,,,,,,Sí,Son grecas y figuras pájaros antiguos,La rana por qué es cuanajo por qué es lugar de ranas,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328835/attachments/attCHKJ3P2nk4nqjjyzSoSZa/,,022,022-CDMX,22
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,21,,,Telar de cintura,Telar de cintura y brocado,"Jolobil, luch",Tsotsil,,Chiapas,Larráinzar,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Muicle,liquen…",es_una_t_cnica_antigua,El significado que tienen cada iconografía representa el ecosistema pero ya en un conjunto de iconografías utilizadas en una prenda.,Hilos de algodón y lana.,t_a,0,0,0,1,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,"Mi hermana, primos y otras personas.",Bolsas,Camisas,Huipiles,Blusas,,,,,,,Ninguno,,,,,,,,,,,,,,,,Sí,La fertilidad,Los cuatro puntos cardinales,Las estrellas,El hombre y la mujer,El universo,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328837/attachments/attJx4QdKcngZNY6qeyjA32i/,,023,023-CDMX,23
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,48,,,Deshilado,DESHILADO AMARRADO Y RELLENO,,,,Oaxaca,San José del Progreso,OCOTLAN,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"CEMPASUCHITL, CASCARA DE COCO, NOGAL, ENCINO Y GRANADA",es_una_t_cnica_antigua,"ELLOS NO PODIAN USAR UNA PRENDA HECHA A MANO Y SOLO LA USABAN LOS HACENDADOS, ELABORADO POR MUJERES Y NO LO PODIAN VESTIR PORQUE SOLO LO USABAN LOS HACENDADOS","TELA DE MANTA, TELA LINO, HILO DE ALGODON, AGUJA, AROS",madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_estudiantes,0,1,0,0,0,0,1,0,,CAMISAS,VESTIDO TRADICIONAL,HUIPILES (LARGOS Y CORTOS),MANTELES,FUNDAS Y CORTINAS,,,,,,,,,,,,,,,,,,,,,,Sí,INICIO Y FIN DE UN CICLO,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329207/attachments/attdRzJh3iK4maN9UZxLvYhS/,,024,024-CDMX,24
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,45,,,Piquitos,Piquitos,,,,Chiapas,Las Margaritas,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Es un traje tradicional de la antigüedad,"Manta cruda, hilo",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Blusas,Camisas,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329260/attachments/attc4mvNj9CR7a8KN2t78A8k/,,025,025-CDMX,25
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,39,,,Suéter de lana,Suéter de lana,Tsots chuj,Tsotsil,,Chiapas,Chamula,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,otro,0,0,0,1,"Lodo negro, y planta silvestre [ chate]",es_una_t_cnica_antigua,Erencia de nuestros antepasado,Lana de borrego,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos a_hijos,0,1,1,0,0,0,0,0,,"Suéter de lana, jorongos blancos y chuj",Animalitos de lana,Bolsitas de lana,,,,,,,,"Chuj, los utilizan lo autoridades tradicionales",,,,,,,,,,,,,,,,Sí,"Los bordados de flores, nos representan los paisajes de nuestros pueblos,","El chuj negro de lana, nos representa la nocheser",,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617330251/attachments/attU7W2atwm7wFPe4ZpYNWLk/,,033,033-CDMX,33
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,51,,,Telar de cintura,"Telar de cintura, tejido con algodon nativo hilado a mano ( algodón coyuchi, algodón verde, algodón Blanco.,",Lia jnōm naquio tsmaa,Amuzgo,,Guerrero,Ometepec,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ otro,1,0,0,1,"Corteza de Manche, corteza de Caoba, corteza de ciruelo, zapote prieto.",es_una_t_cnica_antigua,La técnica de teñir con corteza y fruta lo aprendí de mi madre.,Uso algodón hilado a mano para teñir con corteza,madre,1,0,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,0,1,0,0,0,,Huipiles,Cotones tradicional,Servilleta,,,,,,,,Boda,Cumpleaños,Cotidiano en algunos casos,,,,,,,,,,,,,,Sí,"Las iconografías en los huipiles representa leyenda, historia, montaña, flores.",,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617330050/attachments/attmwufq2QkxEVdZaZ4pPZ6p/,,032,032-CDMX,32
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,45,Textiles en lana y estambre,,Trencilla Mazahua,Trencilla Mazahua,Trencilla Mazahua,,Mazahua,México,San Felipe del Progreso,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Cochinilla , cempasúchil,alumbre .",es_una_t_cnica_antigua,"Es una técnica que ha pasaso.de generación en generación, mi madre aprendió de mi abuela y posteriormente ella nos enseñó a bordar .","Aguja lanera , lana de diferentes colores , tela de lana , ganchos para empuntar",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos,0,1,0,0,1,0,0,0,,Quetzquemetl,Gabanes,Abrigos,Colchas,Rebosos,Chalecos,Caperucitas,Morrales,Cortinas,Caminos de mesa,Bodas,,Danzas tradicionales,,Ceremonias culturales,,Eventos sociales,,Escolares,,,,,,,,Sí,"En las flores se representa la flora de nuestra cultura , ya que es una  flor de cuatro pétalos que representa los 4 elementos indispensables para el desarrollo de la vida ( tierra , agua , viento y sol) . Al rededor de esta flor también se elaboran unas hojitas de maiz que hacen referencia a la abundancia de las cosechas .",,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329304/attachments/attyLH3zkbjF224XkfZNQRTb/,,026,026-CDMX,26
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,70,,,Cadeneta o cadenilla,Cadeneta o cadenilla,Cadenita,,,Oaxaca,Santiago Pinotepa Nacional,Santiago pinotepa nacional oaxaca,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,La historia del huipil de boda de la mujer indigena,"Se utiliza hilo seda.aguja.telar de cintura,liston para bordar los animalitos que es la flora y fauna de la region e",abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_estudiantes si__a_otra_persona,0,1,0,0,0,0,1,1,Ah mujeres de la comunidad,Huipil de gala de pinotepa,Coton,,,,,,,,,Bodas,Huipil de gala y coton,Mayordomias,Huipli de gala y coton,,,,,,,,,,,,,Sí,Los animalitos son un codice y todos tienen su significado es un consejo que le da al matrimonio,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329344/attachments/attdubLz8hXJtN3fMvaFtmQS/,,027,027-CDMX,27
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,48,,,Telar de cintura,Telar de cintura,Jongorekua,,,Michoacán de Ocampo,Pátzcuaro,Cuanajo,otra,0,0,1,0,0,0,0,,Sí,,0,0,0,0,"Cochinilla ,pericon,cempasuchil piedra de alumbre,añil",es_una_t_cnica_antigua,Que ya tiene años fue cuando tata vasco lo llevo ala comunidad,"Lana, algodón",madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,"A mis hij@s, a niños por lo del el rescate por parte de alas y raíces, y alas personas que sepan me an acercado y a los de jóvenes construyendo el futuro",En la mayoría que realizó,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,"Los animales siguiendo alas parejas, y formas de flores de rombos antiguas",,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329406/attachments/attKSpqpXSM9SceGyrRXf6Jf/,,028,028-CDMX,28
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,26,,,Lomillo,Lomillo,Indo ñain,Mazateco,,Oaxaca,Huautla de Jiménez,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_nueva,Comenzó a popularizarse a mediados del siglo XX en la región mazateca del estado de oaxaca,Hilos de algodón y cuadrille,madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos s__a_estudiantes,0,0,0,0,1,0,1,0,,Huipiles ceremoniales,Huipiles cortos,Camisas,Fundas de almohada,Servilletas,Manteles,,,,,Huipil,Se utiliza en la vida diaria pero hay piezas que son de uso ceremonial,Manteles,Se utiliza en fiestas,Fundas de almohada,Para la cama,,,,,,,,,,,Sí,Hace referencia a la geometría sagrada de los pueblos mazatecos,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329802/attachments/attZHZq6eRFj7EhK8vhXkLpz/,,029,029-CDMX,29
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,23,Taller: Cocijo artesanía textil,,Telar de cintura,Telar de cintura- labrado de maíz(labrado de urdimbre),Ladjlorguíi,Zapoteco,,Oaxaca,San Pablo Villa de Mitla,San Pablo Villa de Mitla,se_realiza_con_tejido_a_mano otra se_realiza_con_telar_de_pedal,0,0,1,0,0,1,1,,Sí,te_ido_con_con_insectos_y_animales__ejem,0,0,1,0,"Hilo de lana, teñido con grana cochinilla, mordentado con lejía de ceniza y limón seco",es_una_t_cnica_antigua,"Está técnica se ha ido implementando desde tiempos prehispánicos, cuya técnica es para tejer las mantas ceremoniales (enredo) que se obsequiaban en las bodas","Hilos de lana, grana cochinilla, machetes, malcates, cardadores, enjulios uy agujas",madre padre,1,1,0,0,0,0,0,0,,s__a_estudiantes,0,0,0,0,0,0,1,0,,En los enredos ceremoniales,,Rebozos,,Camisas de cajón,,,,,,Los convites o calendas,Mantas (enredos),"Bodas, bautizos, etc",Camisas de hombre,"Bodas, bautizos, etc",Vestidos,Calendas y convites,Camisa de cajón,Calendas y convites,Tlacoyales,,,,,,,Sí,"Iconografía de Xhob, representa los granos del maíz y la alimentación","El bixhui, representa a la culebrilla, el agua o el frijol y la calabaza","El bisié, representa el cacao o las grecas zapotecas",La cintas negras representa el luto,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329921/attachments/att4TABq3ZiiRQv4LNodVLvN/,,030,030-CDMX,30
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,46,,,Bordado libre en maquina de pedal,Bordado a maquina,Maya,Maya Yucateco,,Yucatán,Izamal,,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,No,otro,0,0,0,1,,es_una_t_cnica_antigua,Según nos contaron que nuestra patrona de pueblo. Era bordadora. Así mismo la gente sabe birdadar,Maquina  de pedal,madre,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,Huipiles,Guayaberas,Blusas,Vestidos,,,,,,,Fiesta  patronales  de la localidad,,Bodas,,Cumpleaños,,,,,,,,,,,,Sí,Representa  cultura  de yucatan,Lo nosotros imaginamos,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329948/attachments/attQgvvrLJJ4VaU5R3uA5HZ4/,,031,031-CDMX,31
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,40,,,Telar de cintura,Telar de cintura,Joparan,Purépecha,,Michoacán de Ocampo,Uruapan,,se_realiza_a_mano otra,1,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Cáscara de nuez, cempasúchil, añil,",es_una_t_cnica_antigua,No,"Algodón, lana, acrilan, intes naturales",madre,1,0,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,0,1,0,0,0,,Rebozos,Gavan,Guanengo,Fajas,Morrales,Camisas,Quesqueme,Capa,Colchas,Almohadas,Fiestas,Rebozo,,,,,,,,,,,,,,,Sí,"Rebozo tradicional representa el negro la noche u el Blanco la luna, el azul al cielo",,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617331080/attachments/attqyVvp8sqC8Gg6b9ky9mHZ/,,034,034-CDMX,34
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,31,,Bordado a mano,Hilván,Pepenado hilvan y telar de cintura,,Náhuatl,,Puebla,Cuetzalan del Progreso,Ixtahuata,se_realiza_a_mano otra,1,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,Son técnicas con las cuales nuestros antepasados realizaban su propias vestimentas,Hilo de algodón hilado o mercerizado,de_una_maestra_o_instructora,0,0,0,0,0,0,1,0,,s__a_estudiantes,0,0,0,0,0,0,1,0,,Quechquemit,Blusas de laboratorio tradicionales,Rebozos,Fajas o señidor,,,,,,,Fiesta patronales,Bodas,Eventos tradicionales,,,,,,,,,,,,,,Sí,Significados espirituales,Misticos,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332192/attachments/attjVTFdaPyB3TYFBKGjaWyB/,,038,038-CDMX,37
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,31,,,Telar de cintura,Pepenado hilvan y telar de cintura,,Náhuatl,,Puebla,Cuetzalan del Progreso,Ixtahuata,se_realiza_a_mano otra,1,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,Son técnicas con las cuales nuestros antepasados realizaban su propias vestimentas,Hilo de algodón hilado o mercerizado,de_una_maestra_o_instructora,0,0,0,0,0,0,1,0,,s__a_estudiantes,0,0,0,0,0,0,1,0,,Quechquemit,Blusas de laboratorio tradicionales,Rebozos,Fajas o señidor,,,,,,,Fiesta patronales,Bodas,Eventos tradicionales,,,,,,,,,,,,,,Sí,Significados espirituales,Misticos,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332192/attachments/attjVTFdaPyB3TYFBKGjaWyB/,,039,039-CDMX,37
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,21,,,Telar de cintura,Telar de cintura,isa,Mixteco,,Oaxaca,San Juan Colorado,,se_realiza_con_tejido_a_mano otra,0,0,1,0,0,1,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,"Añil, cochinilla,  cempasuchil, acero oxidado, chica Tana, girasol,",es_una_t_cnica_antigua,"Es una técnica utilizada por los artesanos de San juan colorado,  los mixtecos fabricaban su propia ropa de forma artesanal para su vestimenta diaria y para su vestimenta tradicional para sus fiestas y creencias esta fue eloborada para su vestimenta y protección con los instrumentos o materiales propios de la región, durante el tiempo se han desarrollado y inovado las vestimentas e implementación de la técnica para otro usos inclusos más modernos","Algodón de tintes naturales, artificiales, madera, hueso, hoja de palmera, cinta o lazo,",madre abuela t_a,1,0,1,1,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Huipil,Blusa,Faldas,Playeras,Sombreros,Bolsas,Pantalones de manta,,,,Ceremonia,Ritual a los dioses,Evento,Fiesta tradicional del pueblo,Ceremonia,Ceremonia espiritual o limpia,,,,,,,,,,,Sí,La forma de expresar los sentimientos,Protección,Arte,Cuidado de los artesanos,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332195/attachments/attKfCGyMEzdh3swvJkECmsh/,,040,040-CDMX,38
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,24,Artesano,,Tinte natural y tejido,Tinte natural y tejido,Tinte natural y tejido,Huasteco,,Veracruz de Ignacio de la Llave,Tantoyuca,,se_realiza_a_mano se_realiza_a_m_quina_de_pedal se_realiza_con_tejido_a_mano es_una_t_cnica_mixta,1,1,0,1,0,1,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ otro,1,0,0,1,Plantas naturales,es_una_t_cnica_antigua,"Mis abuelos me ensañaron a tejer, bordar, coser tanto en maquina de coser como en cocer a mano.","Hilo, aguja, maquina de coser, chatal, tela.",madre padre abuela,1,1,1,0,0,0,0,0,,no_la_he_ense_ado s__a_estudiantes si__a_otra_persona,1,0,0,0,0,0,1,1,Compañeros de la escuela y amigos,En el morral,Billetera,Carpetas de documentos,Bolsa de mano,Morral con mochila,,,,,,En boda,XV años,Bautizo,Fiestas de eventos,Viajes de visita,Ranchería,,,,,,,,,,,Sí,La forma de como una tradición,Como hacer el morral,Lo que usa la gente antes,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332924/attachments/attuEM3nVrL6ExRezVYm9NAn/,,041,041-CDMX,39
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,40,,,Telar de cintura,"Tejido en telar de cintura de hilos de seda, teñido con tintes naturales",Bell sed,Zapoteco,,Oaxaca,San Pedro Cajonos,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,,Produzco la matéria prima que son los gusanos de seda criolla,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos a_hijos si__a_otra_persona,0,1,1,0,0,0,0,1,,Rebozo de seda,Huipil de seda,Ceñidor de seda,Aretes de seda,,,,,,,Fiestas patronales se usa el Rebozo.,,En algún evento político para destacar la seda,,,,,,,,,,,,,,Sí,El rebozo en el repacejo se e refleja algunas comidas. Cómo el repacejo que se llama escama de pescado,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332966/attachments/attGb5jW7BhYVE8EVbeS8nhH/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332966/attachments/attegrPBCvjNhczDsSM9XNST/,042,042-CDMX,40
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,57,,,Telar de cintura,Telar cintura,Patakua,,Purépecha,Michoacán de Ocampo,Paracho,,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Algo muy orevisoanica y de un solo color. Ahora se ha invitado en colores y figuras,Algodón 100%,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos a_hijos,0,1,1,0,0,0,0,0,Cursos solo a gente originaria de la comunidad,Rebozos,Blusa tipica,Vestidos,Mantelería,Camisas,gavan,,,,,Fiesta patronal de san Jerónimo,,Fiesta del niño chichihua,,Eventos varios,,,,,,,,,,,,Sí,Cosmogonía de la comunidad,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617333477/attachments/att5akgbXafteKhpoWGCWH38/,,043,043-CDMX,41
